,time,size,src,dst,protocol
1785,1541358730.7223415,158,192.168.86.40,52.94.227.146,6
1786,1541358730.7219694,158,192.168.86.40,52.94.227.146,6
1787,1541358730.721662,158,192.168.86.40,52.94.227.146,6
1788,1541358730.72135,158,192.168.86.40,52.94.227.146,6
1789,1541358730.721061,40,52.94.227.146,192.168.86.40,6
1790,1541358730.7207494,40,52.94.227.146,192.168.86.40,6
1791,1541358730.7204616,40,52.94.227.146,192.168.86.40,6
1792,1541358730.720153,158,192.168.86.40,52.94.227.146,6
1793,1541358730.7198646,40,52.94.227.146,192.168.86.40,6
1794,1541358730.7195427,158,192.168.86.40,52.94.227.146,6
1795,1541358730.7192466,40,52.94.227.146,192.168.86.40,6
1796,1541358730.7189264,158,192.168.86.40,52.94.227.146,6
1797,1541358730.718593,158,192.168.86.40,52.94.227.146,6
1798,1541358730.7182665,40,52.94.227.146,192.168.86.40,6
1799,1541358730.7179432,40,52.94.227.146,192.168.86.40,6
1800,1541358730.7176473,40,52.94.227.146,192.168.86.40,6
1801,1541358730.7173233,158,192.168.86.40,52.94.227.146,6
1802,1541358730.7170124,158,192.168.86.40,52.94.227.146,6
1803,1541358730.7166328,158,192.168.86.40,52.94.227.146,6
1804,1541358730.7162995,158,192.168.86.40,52.94.227.146,6
1805,1541358730.7160072,40,52.94.227.146,192.168.86.40,6
1806,1541358730.7157128,40,52.94.227.146,192.168.86.40,6
1807,1541358730.7154171,40,52.94.227.146,192.168.86.40,6
1808,1541358730.7151241,40,52.94.227.146,192.168.86.40,6
1809,1541358730.7147987,158,192.168.86.40,52.94.227.146,6
1810,1541358730.714449,158,192.168.86.40,52.94.227.146,6
1811,1541358730.714143,158,192.168.86.40,52.94.227.146,6
1812,1541358730.713835,158,192.168.86.40,52.94.227.146,6
1813,1541358730.7135515,40,52.94.227.146,192.168.86.40,6
1814,1541358730.7132573,40,52.94.227.146,192.168.86.40,6
1815,1541358730.7129695,40,52.94.227.146,192.168.86.40,6
1816,1541358730.7126756,40,52.94.227.146,192.168.86.40,6
1817,1541358730.7123642,158,192.168.86.40,52.94.227.146,6
1818,1541358730.7120268,158,192.168.86.40,52.94.227.146,6
1819,1541358730.711655,158,192.168.86.40,52.94.227.146,6
1820,1541358730.7112803,40,52.94.227.146,192.168.86.40,6
1821,1541358730.7109644,158,192.168.86.40,52.94.227.146,6
1822,1541358730.7106693,40,52.94.227.146,192.168.86.40,6
1823,1541358730.7103765,40,52.94.227.146,192.168.86.40,6
1824,1541358730.7100544,158,192.168.86.40,52.94.227.146,6
1825,1541358730.7097566,40,52.94.227.146,192.168.86.40,6
1826,1541358730.7094252,158,192.168.86.40,52.94.227.146,6
1827,1541358730.709095,158,192.168.86.40,52.94.227.146,6
1828,1541358730.7087796,40,52.94.227.146,192.168.86.40,6
1829,1541358730.7084446,158,192.168.86.40,52.94.227.146,6
1830,1541358730.7081263,40,52.94.227.146,192.168.86.40,6
1831,1541358730.7078142,40,52.94.227.146,192.168.86.40,6
1832,1541358730.707483,158,192.168.86.40,52.94.227.146,6
1833,1541358730.7071667,40,52.94.227.146,192.168.86.40,6
1834,1541358730.7068355,158,192.168.86.40,52.94.227.146,6
1835,1541358730.7065074,158,192.168.86.40,52.94.227.146,6
1836,1541358730.7062001,40,52.94.227.146,192.168.86.40,6
1837,1541358730.7058077,158,192.168.86.40,52.94.227.146,6
1838,1541358730.705498,40,52.94.227.146,192.168.86.40,6
1839,1541358730.705193,40,52.94.227.146,192.168.86.40,6
1840,1541358730.7048776,40,52.94.227.146,192.168.86.40,6
1841,1541358730.704543,158,192.168.86.40,52.94.227.146,6
1842,1541358730.7042148,158,192.168.86.40,52.94.227.146,6
1843,1541358730.7038846,158,192.168.86.40,52.94.227.146,6
1844,1541358730.7035494,158,192.168.86.40,52.94.227.146,6
1845,1541358730.7032297,40,52.94.227.146,192.168.86.40,6
1846,1541358730.7029176,40,52.94.227.146,192.168.86.40,6
1847,1541358730.7026114,40,52.94.227.146,192.168.86.40,6
1848,1541358730.7023032,40,52.94.227.146,192.168.86.40,6
1849,1541358730.701976,158,192.168.86.40,52.94.227.146,6
1850,1541358730.7016478,158,192.168.86.40,52.94.227.146,6
1851,1541358730.7013085,158,192.168.86.40,52.94.227.146,6
1852,1541358730.7009754,158,192.168.86.40,52.94.227.146,6
1853,1541358730.700652,40,52.94.227.146,192.168.86.40,6
1854,1541358730.7002804,40,52.94.227.146,192.168.86.40,6
1855,1541358730.699977,40,52.94.227.146,192.168.86.40,6
1856,1541358730.6996636,40,52.94.227.146,192.168.86.40,6
1857,1541358730.6993117,158,192.168.86.40,52.94.227.146,6
1858,1541358730.6989841,158,192.168.86.40,52.94.227.146,6
1859,1541358730.698648,158,192.168.86.40,52.94.227.146,6
1860,1541358730.6983106,40,52.94.227.146,192.168.86.40,6
1861,1541358730.6979723,158,192.168.86.40,52.94.227.146,6
1862,1541358730.6976655,40,52.94.227.146,192.168.86.40,6
1863,1541358730.6973455,40,52.94.227.146,192.168.86.40,6
1864,1541358730.6970098,40,52.94.227.146,192.168.86.40,6
1865,1541358730.69666,158,192.168.86.40,52.94.227.146,6
1866,1541358730.6963089,158,192.168.86.40,52.94.227.146,6
1867,1541358730.6959798,158,192.168.86.40,52.94.227.146,6
1868,1541358730.6957018,40,192.168.86.40,54.239.26.255,6
1869,1541358730.6953597,158,192.168.86.40,52.94.227.146,6
1870,1541358730.6950397,40,54.239.26.255,192.168.86.40,6
1871,1541358730.6947153,40,52.94.227.146,192.168.86.40,6
1872,1541358730.6943178,158,192.168.86.40,52.94.227.146,6
1873,1541358730.6940074,40,52.94.227.146,192.168.86.40,6
1874,1541358730.6936398,71,192.168.86.40,54.239.26.255,6
1875,1541358730.6933079,158,192.168.86.40,52.94.227.146,6
1876,1541358730.6929672,158,192.168.86.40,52.94.227.146,6
1877,1541358730.6926353,158,192.168.86.40,52.94.227.146,6
1878,1541358730.6923442,52,54.239.26.255,192.168.86.40,6
1879,1541358730.692032,40,52.94.227.146,192.168.86.40,6
1880,1541358730.6917012,158,192.168.86.40,52.94.227.146,6
1881,1541358730.691393,40,52.94.227.146,192.168.86.40,6
1882,1541358730.691065,158,192.168.86.40,52.94.227.146,6
1883,1541358730.6907873,40,192.168.86.40,54.239.26.255,6
1884,1541358730.6904294,158,192.168.86.40,52.94.227.146,6
1885,1541358730.6900935,158,192.168.86.40,52.94.227.146,6
1886,1541358730.6897867,40,52.94.227.146,192.168.86.40,6
1887,1541358730.6894505,158,192.168.86.40,52.94.227.146,6
1888,1541358730.6891303,40,52.94.227.146,192.168.86.40,6
1889,1541358730.6887307,158,192.168.86.40,52.94.227.146,6
1890,1541358730.6884015,158,192.168.86.40,52.94.227.146,6
1891,1541358730.6880543,158,192.168.86.40,52.94.227.146,6
1892,1541358730.6877396,40,52.94.227.146,192.168.86.40,6
1893,1541358730.687435,40,52.94.227.146,192.168.86.40,6
1894,1541358730.6871104,158,192.168.86.40,52.94.227.146,6
1895,1541358730.686784,158,192.168.86.40,52.94.227.146,6
1896,1541358730.6864526,158,192.168.86.40,52.94.227.146,6
1897,1541358730.6861808,40,192.168.86.40,52.94.227.146,6
1898,1541358730.6858492,158,192.168.86.40,52.94.227.146,6
1899,1541358730.6855185,78,52.94.227.146,192.168.86.40,6
1900,1541358730.6851776,132,52.94.227.146,192.168.86.40,6
1901,1541358730.6848369,82,52.94.227.146,192.168.86.40,6
1902,1541358730.6845233,40,52.94.227.146,192.168.86.40,6
1903,1541358730.6842325,52,52.94.227.146,192.168.86.40,6
1904,1541358730.6839402,52,52.94.227.146,192.168.86.40,6
1905,1541358730.6835983,158,192.168.86.40,52.94.227.146,6
1906,1541358730.683239,52,52.94.227.146,192.168.86.40,6
1907,1541358730.682927,52,192.168.86.40,54.239.26.255,6
1908,1541358730.6825883,405,54.239.26.255,192.168.86.40,6
1909,1541358730.6822355,394,192.168.86.40,52.94.227.146,6
1910,1541358730.681948,52,52.94.227.146,192.168.86.40,6
1911,1541358730.6816642,52,52.94.227.146,192.168.86.40,6
1912,1541358730.6813781,52,52.94.227.146,192.168.86.40,6
1913,1541358730.6810803,52,52.94.227.146,192.168.86.40,6
1914,1541358730.680743,158,192.168.86.40,52.94.227.146,6
1915,1541358730.680414,158,192.168.86.40,52.94.227.146,6
1916,1541358730.6800833,158,192.168.86.40,52.94.227.146,6
1917,1541358730.6797583,158,192.168.86.40,52.94.227.146,6
1918,1541358730.6794214,158,192.168.86.40,52.94.227.146,6
1919,1541358730.6790915,158,192.168.86.40,52.94.227.146,6
1920,1541358730.6787577,158,192.168.86.40,52.94.227.146,6
1921,1541358730.678445,40,52.94.227.146,192.168.86.40,6
1922,1541358730.6781125,78,192.168.86.40,52.94.227.146,6
1923,1541358730.6777568,122,192.168.86.40,52.94.227.146,6
1924,1541358730.6773481,839,192.168.86.40,52.94.227.146,6
1925,1541358730.6769962,1500,192.168.86.40,52.94.227.146,6
1926,1541358730.676633,1500,192.168.86.40,52.94.227.146,6
1927,1541358730.6762953,176,192.168.86.40,52.94.227.146,6
1928,1541358730.675952,272,192.168.86.40,52.94.227.146,6
1929,1541358730.6753705,158,192.168.86.40,52.94.227.146,6
1930,1541358730.6740537,158,192.168.86.40,52.94.227.146,6
1931,1541358730.6737216,40,52.94.227.146,192.168.86.40,6
1932,1541358730.6733706,405,54.239.26.255,192.168.86.40,6
1933,1541358730.673059,40,54.239.26.255,192.168.86.40,6
1934,1541358730.672731,40,52.94.227.146,192.168.86.40,6
1935,1541358730.6724024,158,192.168.86.40,52.94.227.146,6
1936,1541358730.6720674,158,192.168.86.40,52.94.227.146,6
1937,1541358730.671726,752,192.168.86.40,54.239.26.255,6
1938,1541358730.6713815,158,192.168.86.40,52.94.227.146,6
1939,1541358730.671047,40,52.94.227.146,192.168.86.40,6
1940,1541358730.6707313,40,54.239.26.255,192.168.86.40,6
1941,1541358730.6703463,158,192.168.86.40,52.94.227.146,6
1942,1541358730.670037,40,52.94.227.146,192.168.86.40,6
1943,1541358730.6697052,158,192.168.86.40,52.94.227.146,6
1944,1541358730.6693723,158,192.168.86.40,52.94.227.146,6
1945,1541358730.6690328,158,192.168.86.40,52.94.227.146,6
1946,1541358730.6687095,40,52.94.227.146,192.168.86.40,6
1947,1541358730.6683717,158,192.168.86.40,52.94.227.146,6
1948,1541358730.6680615,40,52.94.227.146,192.168.86.40,6
1949,1541358730.6676948,91,192.168.86.40,54.239.26.255,6
1950,1541358730.6674159,40,192.168.86.40,54.239.26.255,6
1951,1541358730.667081,177,54.239.26.255,192.168.86.40,6
1952,1541358730.6667726,40,54.239.26.255,192.168.86.40,6
1953,1541358730.6664543,40,54.239.26.255,192.168.86.40,6
1954,1541358730.666118,158,192.168.86.40,52.94.227.146,6
1955,1541358730.6657822,158,192.168.86.40,52.94.227.146,6
1956,1541358730.665446,158,192.168.86.40,52.94.227.146,6
1957,1541358730.6651237,40,52.94.227.146,192.168.86.40,6
1958,1541358730.6646938,298,192.168.86.40,54.239.26.255,6
1959,1541358730.664338,40,192.168.86.40,52.94.227.146,6
1960,1541358730.6638572,40,192.168.86.40,52.94.227.146,6
1961,1541358730.6634216,40,192.168.86.40,54.239.26.255,6
1962,1541358730.6630368,78,52.94.227.146,192.168.86.40,6
1963,1541358730.6626775,132,52.94.227.146,192.168.86.40,6
1964,1541358730.662344,158,192.168.86.40,52.94.227.146,6
1965,1541358730.662014,158,192.168.86.40,52.94.227.146,6
1966,1541358730.6616821,158,192.168.86.40,52.94.227.146,6
1967,1541358730.6613486,158,192.168.86.40,52.94.227.146,6
1968,1541358730.6610384,40,52.94.227.146,192.168.86.40,6
1969,1541358730.660706,40,52.94.227.146,192.168.86.40,6
1970,1541358730.6603875,40,52.94.227.146,192.168.86.40,6
1971,1541358730.6600726,40,52.94.227.146,192.168.86.40,6
1972,1541358730.659775,52,54.239.26.255,192.168.86.40,6
1973,1541358730.6594672,40,52.94.227.146,192.168.86.40,6
1974,1541358730.6591272,158,192.168.86.40,52.94.227.146,6
1975,1541358730.658046,158,192.168.86.40,52.94.227.146,6
1976,1541358730.6577036,1327,192.168.86.40,52.94.227.146,6
1977,1541358730.6573555,1500,192.168.86.40,52.94.227.146,6
1978,1541358730.6570158,1500,192.168.86.40,52.94.227.146,6
1979,1541358730.6566696,1500,192.168.86.40,52.94.227.146,6
1980,1541358730.6563213,1500,192.168.86.40,52.94.227.146,6
1981,1541358730.655976,1500,192.168.86.40,52.94.227.146,6
1982,1541358730.6556253,1500,192.168.86.40,52.94.227.146,6
1983,1541358730.6553142,60,192.168.86.40,54.239.26.255,6
1984,1541358730.6549766,176,192.168.86.40,52.94.227.146,6
1985,1541358730.6546125,272,192.168.86.40,52.94.227.146,6
1986,1541358730.654303,40,52.94.227.146,192.168.86.40,6
1987,1541358730.6539912,40,52.94.227.146,192.168.86.40,6
1988,1541358730.6536667,40,52.94.227.146,192.168.86.40,6
1989,1541358730.6530766,81,192.168.86.1,192.168.86.40,17
1990,1541358730.652607,65,192.168.86.40,192.168.86.1,17
1991,1541358730.6522667,98,192.168.86.40,52.94.227.146,6
1992,1541358730.6518674,1500,192.168.86.40,52.94.227.146,6
1993,1541358730.651498,166,192.168.86.40,52.94.227.146,6
1994,1541358730.651158,1214,192.168.86.40,52.94.227.146,6
1995,1541358730.6508183,1500,192.168.86.40,52.94.227.146,6
1996,1541358730.650477,1500,192.168.86.40,52.94.227.146,6
1997,1541358730.650134,176,192.168.86.40,52.94.227.146,6
1998,1541358730.649799,273,192.168.86.40,52.94.227.146,6
1999,1541358730.649523,40,192.168.86.40,52.216.1.0,6
2000,1541358730.6492171,40,52.216.1.0,192.168.86.40,6
2001,1541358730.648942,40,192.168.86.40,54.231.112.184,6
2002,1541358730.6486595,40,192.168.86.40,52.94.227.146,6
2003,1541358730.6483297,86,52.94.227.146,192.168.86.40,6
2004,1541358730.6480217,40,52.94.227.146,192.168.86.40,6
2005,1541358730.6476898,86,192.168.86.40,52.94.227.146,6
2006,1541358730.6474013,52,192.168.86.40,52.84.61.120,6
2007,1541358730.6470866,40,52.94.227.146,192.168.86.40,6
2008,1541358730.6467516,86,192.168.86.40,52.94.227.146,6
2009,1541358730.6464026,40,192.168.86.40,52.94.227.146,6
2010,1541358730.6460752,86,52.94.227.146,192.168.86.40,6
2011,1541358730.6458023,40,192.168.86.40,54.231.112.184,6
2012,1541358730.645519,52,192.168.86.40,52.84.61.120,6
2013,1541358730.6452434,40,192.168.86.40,54.231.112.184,6
2014,1541358730.6449614,52,192.168.86.40,52.84.61.120,6
2015,1541358730.6446776,40,192.168.86.40,54.231.112.184,6
2016,1541358730.644389,52,192.168.86.40,52.84.61.120,6
2017,1541358730.6441128,40,192.168.86.40,54.231.112.184,6
2018,1541358730.6438136,52,192.168.86.40,52.84.61.120,6
2019,1541358730.6435044,40,192.168.86.40,54.231.112.184,6
2020,1541358730.643196,52,192.168.86.40,52.84.61.120,6
2021,1541358730.6428888,40,192.168.86.40,54.231.112.184,6
2022,1541358730.6424484,76,207.171.178.6,192.168.86.40,17
2023,1541358730.6421256,52,192.168.86.40,52.216.1.0,6
2024,1541358730.6417816,459,52.216.1.0,192.168.86.40,6
2025,1541358730.6413312,76,192.168.86.40,207.171.178.6,17
2026,1541358730.6410565,40,192.168.86.40,52.216.1.0,6
2027,1541358730.640772,40,192.168.86.40,52.216.1.0,6
2028,1541358730.640432,459,52.216.1.0,192.168.86.40,6
2029,1541358730.6400063,396,52.216.1.0,192.168.86.40,6
2030,1541358730.6396935,40,52.216.1.0,192.168.86.40,6
2031,1541358730.639403,52,192.168.86.40,52.84.61.120,6
2032,1541358730.639071,186,192.168.86.40,52.216.1.0,6
2033,1541358730.6387887,40,192.168.86.40,52.216.1.0,6
2034,1541358730.63849,52,52.216.1.0,192.168.86.40,6
2035,1541358730.6381838,60,192.168.86.40,52.216.1.0,6
2036,1541358730.637346,139,192.168.86.1,192.168.86.40,17
2037,1541358730.636885,71,192.168.86.40,192.168.86.1,17
2038,1541358730.6365945,40,192.168.86.40,54.231.112.184,6
2039,1541358730.6363015,52,192.168.86.40,52.84.61.93,6
2040,1541358730.6359422,525,52.84.61.93,192.168.86.40,6
2041,1541358730.6356227,52,52.84.61.93,192.168.86.40,6
2042,1541358730.6352687,242,192.168.86.40,52.84.61.93,6
2043,1541358730.634976,52,192.168.86.40,52.84.61.93,6
2044,1541358730.6346772,60,52.84.61.93,192.168.86.40,6
2045,1541358730.6343606,60,192.168.86.40,52.84.61.93,6
2046,1541358730.6333466,139,192.168.86.1,192.168.86.40,17
2047,1541358730.632767,75,192.168.86.40,192.168.86.1,17
2048,1541358730.6324701,52,192.168.86.40,52.84.61.120,6
2049,1541358730.6320984,84,192.168.86.1,192.168.86.40,1
2050,1541358730.631724,84,192.168.86.40,192.168.86.1,1
2051,1541358730.6313508,84,192.168.86.1,192.168.86.40,1
2052,1541358730.6309755,84,192.168.86.40,192.168.86.1,1
2053,1541358730.6305952,84,192.168.86.1,192.168.86.40,1
2054,1541358730.6302185,84,192.168.86.40,192.168.86.1,1
2055,1541358730.6298409,84,192.168.86.1,192.168.86.40,1
2056,1541358730.6294587,84,192.168.86.40,192.168.86.1,1
2057,1541358730.62906,84,192.168.86.1,192.168.86.40,1
2058,1541358730.6286297,84,192.168.86.40,192.168.86.1,1
2059,1541358730.6282473,84,192.168.86.1,192.168.86.40,1
2060,1541358730.627847,84,192.168.86.40,192.168.86.1,1
2061,1541358730.6273906,84,192.168.86.1,192.168.86.40,1
2062,1541358730.6270137,84,192.168.86.40,192.168.86.1,1
2063,1541358730.6265929,84,192.168.86.1,192.168.86.40,1
2064,1541358730.6262221,84,192.168.86.40,192.168.86.1,1
2065,1541358730.625848,84,192.168.86.1,192.168.86.40,1
2066,1541358730.6254709,84,192.168.86.40,192.168.86.1,1
2067,1541358730.625094,84,192.168.86.1,192.168.86.40,1
2068,1541358730.6246903,84,192.168.86.40,192.168.86.1,1
2069,1541358730.6244123,40,192.168.86.40,52.94.227.146,6
2070,1541358730.624131,40,192.168.86.40,52.94.227.146,6
2071,1541358730.6237884,78,52.94.227.146,192.168.86.40,6
2072,1541358730.6234367,132,52.94.227.146,192.168.86.40,6
2073,1541358730.6231215,40,52.94.227.146,192.168.86.40,6
2074,1541358730.6228125,40,52.94.227.146,192.168.86.40,6
2075,1541358730.622482,78,192.168.86.40,52.94.227.146,6
2076,1541358730.6221504,122,192.168.86.40,52.94.227.146,6
2077,1541358730.621814,835,192.168.86.40,52.94.227.146,6
2078,1541358730.621475,1500,192.168.86.40,52.94.227.146,6
2079,1541358730.6211236,1500,192.168.86.40,52.94.227.146,6
2080,1541358730.6207173,176,192.168.86.40,52.94.227.146,6
2081,1541358730.6203866,282,192.168.86.40,52.94.227.146,6
2082,1541358730.6200953,52,192.168.86.40,52.94.227.146,6
2083,1541358730.6197696,78,52.94.227.146,192.168.86.40,6
2084,1541358730.619494,40,192.168.86.40,52.94.227.146,6
2085,1541358730.6192186,40,192.168.86.40,52.94.227.146,6
2086,1541358730.6188874,78,52.94.227.146,192.168.86.40,6
2087,1541358730.6185584,132,52.94.227.146,192.168.86.40,6
2088,1541358730.6182837,40,192.168.86.40,52.94.227.146,6
2089,1541358730.61801,40,192.168.86.40,52.94.227.146,6
2090,1541358730.617677,78,52.94.227.146,192.168.86.40,6
2091,1541358730.6173468,132,52.94.227.146,192.168.86.40,6
2092,1541358730.6170373,40,52.94.227.146,192.168.86.40,6
2093,1541358730.6167204,40,52.94.227.146,192.168.86.40,6
2094,1541358730.616415,40,52.94.227.146,192.168.86.40,6
2095,1541358730.616074,1096,192.168.86.40,52.94.227.146,6
2096,1541358730.6157317,1500,192.168.86.40,52.94.227.146,6
2097,1541358730.6153867,1500,192.168.86.40,52.94.227.146,6
2098,1541358730.6149812,628,192.168.86.40,52.94.227.146,6
2099,1541358730.61463,960,192.168.86.40,52.94.227.146,6
2100,1541358730.6142697,1500,192.168.86.40,52.94.227.146,6
2101,1541358730.613926,1500,192.168.86.40,52.94.227.146,6
2102,1541358730.613585,176,192.168.86.40,52.94.227.146,6
2103,1541358730.61325,273,192.168.86.40,52.94.227.146,6
2104,1541358730.6129422,40,52.94.232.195,192.168.86.40,6
2105,1541358730.6126518,40,192.168.86.40,52.94.232.195,6
2106,1541358730.612312,40,52.94.232.195,192.168.86.40,6
2107,1541358730.6119125,40,192.168.86.40,52.94.232.195,6
2108,1541358730.6114678,71,192.168.86.40,52.94.232.195,6
2109,1541358730.611125,405,52.94.232.195,192.168.86.40,6
2110,1541358730.6107807,40,52.94.232.195,192.168.86.40,6
2111,1541358730.6104417,783,192.168.86.40,52.94.232.195,6
2112,1541358730.610122,40,52.94.232.195,192.168.86.40,6
2113,1541358730.6097658,91,192.168.86.40,52.94.232.195,6
2114,1541358730.6094875,40,192.168.86.40,52.94.232.195,6
2115,1541358730.6091442,177,52.94.232.195,192.168.86.40,6
2116,1541358730.6087694,40,52.94.232.195,192.168.86.40,6
2117,1541358730.6084495,40,52.94.232.195,192.168.86.40,6
2118,1541358730.6080976,298,192.168.86.40,52.94.232.195,6
2119,1541358730.6078227,40,192.168.86.40,52.94.227.146,6
2120,1541358730.6075432,40,192.168.86.40,52.94.227.146,6
2121,1541358730.6072502,40,192.168.86.40,52.94.232.195,6
2122,1541358730.6069002,78,52.94.227.146,192.168.86.40,6
2123,1541358730.6065395,132,52.94.227.146,192.168.86.40,6
2124,1541358730.6062229,52,52.94.232.195,192.168.86.40,6
2125,1541358730.6059113,60,192.168.86.40,52.94.232.195,6
2126,1541358730.60563,40,192.168.86.40,52.94.227.146,6
2127,1541358730.605297,461,52.94.227.146,192.168.86.40,6
2128,1541358730.6050155,40,192.168.86.40,52.94.227.146,6
2129,1541358730.6047077,40,192.168.86.40,52.94.227.146,6
2130,1541358730.6043792,78,52.94.227.146,192.168.86.40,6
2131,1541358730.604046,132,52.94.227.146,192.168.86.40,6
2132,1541358730.6037655,40,192.168.86.40,52.94.227.146,6
2133,1541358730.6034446,40,192.168.86.40,52.94.227.146,6
2134,1541358730.6030037,82,52.94.227.146,192.168.86.40,6
2135,1541358730.6026855,40,52.94.227.146,192.168.86.40,6
2136,1541358730.6023402,78,52.94.227.146,192.168.86.40,6
2137,1541358730.6019943,132,52.94.227.146,192.168.86.40,6
2138,1541358730.6016736,40,52.94.227.146,192.168.86.40,6
2139,1541358730.6013253,160,192.168.86.40,52.94.227.146,6
2140,1541358730.6009793,836,192.168.86.40,52.94.227.146,6
2141,1541358730.6006186,1500,192.168.86.40,52.94.227.146,6
2142,1541358730.600251,1500,192.168.86.40,52.94.227.146,6
2143,1541358730.5998938,176,192.168.86.40,52.94.227.146,6
2144,1541358730.599527,272,192.168.86.40,52.94.227.146,6
2145,1541358730.5991807,40,52.94.227.146,192.168.86.40,6
2146,1541358730.5988638,40,52.94.227.146,192.168.86.40,6
2147,1541358730.5985346,40,52.94.227.146,192.168.86.40,6
2148,1541358730.5982156,40,52.94.227.146,192.168.86.40,6
2149,1541358730.5978951,40,52.94.227.146,192.168.86.40,6
2150,1541358730.5975733,40,52.94.227.146,192.168.86.40,6
2151,1541358730.5972223,78,192.168.86.40,52.94.227.146,6
2152,1541358730.596812,122,192.168.86.40,52.94.227.146,6
2153,1541358730.5964684,840,192.168.86.40,52.94.227.146,6
2154,1541358730.59612,1500,192.168.86.40,52.94.227.146,6
2155,1541358730.5957606,1500,192.168.86.40,52.94.227.146,6
2156,1541358730.595414,176,192.168.86.40,52.94.227.146,6
2157,1541358730.5950706,272,192.168.86.40,52.94.227.146,6
2158,1541358730.5947804,40,192.168.86.40,52.94.232.195,6
2159,1541358730.5944598,40,52.94.232.195,192.168.86.40,6
2160,1541358730.5941565,40,192.168.86.40,52.94.232.195,6
2161,1541358730.5937822,71,192.168.86.40,52.94.232.195,6
2162,1541358730.5934336,405,52.94.232.195,192.168.86.40,6
2163,1541358730.593107,40,52.94.232.195,192.168.86.40,6
2164,1541358730.5927389,773,192.168.86.40,52.94.232.195,6
2165,1541358730.5923882,40,52.94.232.195,192.168.86.40,6
2166,1541358730.5920491,91,192.168.86.40,52.94.232.195,6
2167,1541358730.5917568,40,192.168.86.40,52.94.232.195,6
2168,1541358730.5914032,177,52.94.232.195,192.168.86.40,6
2169,1541358730.590994,40,52.94.232.195,192.168.86.40,6
2170,1541358730.5906723,40,52.94.232.195,192.168.86.40,6
2171,1541358730.590329,298,192.168.86.40,52.94.232.195,6
2172,1541358730.5900376,40,192.168.86.40,52.94.232.195,6
2173,1541358730.5897293,52,52.94.232.195,192.168.86.40,6
2174,1541358730.5894074,60,192.168.86.40,52.94.232.195,6
2175,1541358730.5891163,40,192.168.86.40,52.94.227.146,6
2176,1541358730.5887558,653,52.94.227.146,192.168.86.40,6
2177,1541358730.5883894,1500,52.94.227.146,192.168.86.40,6
2178,1541358730.5880797,40,192.168.86.40,52.94.227.146,6
2179,1541358730.5877542,40,192.168.86.40,52.94.227.146,6
2180,1541358730.5873947,1500,52.94.227.146,192.168.86.40,6
2181,1541358730.5870156,1500,52.94.227.146,192.168.86.40,6
2182,1541358730.586647,1500,52.94.227.146,192.168.86.40,6
2183,1541358730.586268,1500,52.94.227.146,192.168.86.40,6
2184,1541358730.585967,40,192.168.86.40,52.94.227.146,6
2185,1541358730.5856655,40,192.168.86.40,52.94.227.146,6
2186,1541358730.585239,1500,52.94.227.146,192.168.86.40,6
2187,1541358730.5656848,1500,52.94.227.146,192.168.86.40,6
2188,1541358730.5653772,1500,52.94.227.146,192.168.86.40,6
2189,1541358730.565073,1500,52.94.227.146,192.168.86.40,6
2190,1541358730.5648093,40,192.168.86.40,52.94.227.146,6
2191,1541358730.5645602,40,192.168.86.40,52.94.227.146,6
2192,1541358730.5642543,1500,52.94.227.146,192.168.86.40,6
2193,1541358730.5639458,1500,52.94.227.146,192.168.86.40,6
2194,1541358730.5636394,1500,52.94.227.146,192.168.86.40,6
2195,1541358730.563321,1500,52.94.227.146,192.168.86.40,6
2196,1541358730.5630662,40,192.168.86.40,52.94.227.146,6
2197,1541358730.5627675,78,52.94.227.146,192.168.86.40,6
2198,1541358730.5624523,132,52.94.227.146,192.168.86.40,6
2199,1541358730.562152,40,52.94.227.146,192.168.86.40,6
2200,1541358730.5618744,40,52.94.227.146,192.168.86.40,6
2201,1541358730.5615947,40,52.94.227.146,192.168.86.40,6
2202,1541358730.561292,78,192.168.86.40,52.94.227.146,6
2203,1541358730.56098,122,192.168.86.40,52.94.227.146,6
2204,1541358730.5600202,836,192.168.86.40,52.94.227.146,6
2205,1541358730.5597007,1500,192.168.86.40,52.94.227.146,6
2206,1541358730.5593915,1500,192.168.86.40,52.94.227.146,6
2207,1541358730.559088,176,192.168.86.40,52.94.227.146,6
2208,1541358730.558785,273,192.168.86.40,52.94.227.146,6
2209,1541358730.5585284,40,192.168.86.40,52.94.232.195,6
2210,1541358730.5582273,40,52.94.232.195,192.168.86.40,6
2211,1541358730.557977,40,192.168.86.40,52.94.232.195,6
2212,1541358730.557677,71,192.168.86.40,52.94.232.195,6
2213,1541358730.557369,405,52.94.232.195,192.168.86.40,6
2214,1541358730.5570862,40,52.94.232.195,192.168.86.40,6
2215,1541358730.556776,796,192.168.86.40,52.94.232.195,6
2216,1541358730.5564902,40,52.94.232.195,192.168.86.40,6
2217,1541358730.5561705,91,192.168.86.40,52.94.232.195,6
2218,1541358730.555916,40,192.168.86.40,52.94.232.195,6
2219,1541358730.5555701,177,52.94.232.195,192.168.86.40,6
2220,1541358730.5552864,40,52.94.232.195,192.168.86.40,6
2221,1541358730.5549946,40,52.94.232.195,192.168.86.40,6
2222,1541358730.5546324,298,192.168.86.40,52.94.232.195,6
2223,1541358730.5543683,40,192.168.86.40,52.94.232.195,6
